날짜,상품명,바코드,발주가능상태,입고수량,카테고리,출고수량
2019-07-25,V2_469,8801050000000,발주가능,0,덴탈케어,1
2019-07-25,V2_488,18801000000000,발주가능,0,세탁세제,70
2019-07-25,V2_489,18801000000000,발주가능,7,세탁세제,5
2019-07-25,V2_491,18801000000000,발주가능,57,세탁세제,22
2019-07-25,V2_492,18801000000000,발주가능,18,세탁세제,27
2019-07-25,V2_475,8801050000000,발주가능,16,F&B,2
2019-07-25,V2_476,8801050000000,발주가능,0,헤어케어,0
2019-07-25,V2_497,8801050000000,발주가능,0,세탁세제,0
2019-07-25,V2_498,8801050000000,발주가능,0,세탁세제,1
2019-07-25,V2_495,8801050000000,발주가능,12,세탁세제,1
2019-07-25,V2_500,8801050000000,발주가능,36,세탁세제,3
2019-07-25,V2_502,8801050000000,발주가능,120,세탁세제,5
2019-07-25,V2_503,8801050000000,발주가능,66,세탁세제,19
2019-07-25,V2_504,8801050000000,발주가능,0,세탁세제,0
2019-07-25,V2_511,8801050000000,발주가능,0,세탁세제,0
2019-07-26,V2_516,8801050000000,발주가능,0,세탁세제,34
2019-07-26,V2_2,8801050000000,발주가능,0,세탁세제,1
2019-07-26,V2_3,8801050000000,발주가능,0,세탁세제,3
2019-07-26,V2_4,8801050000000,발주가능,0,덴탈케어,31
2019-07-26,V2_478,8801050000000,발주가능,0,세탁세제,3
2019-07-26,V2_5,8801050000000,발주가능,0,헤어케어,1
2019-07-26,V2_7,8801050000000,발주가능,400,헤어케어,14
2019-07-26,V2_9,8801050000000,발주가능,0,세탁세제,9
2019-07-26,V2_12,8801050000000,발주가능,108,세탁세제,13
2019-07-26,V2_13,8801050000000,발주가능,0,세탁세제,0
2019-07-26,V2_15,8801050000000,발주가능,0,세탁세제,19
2019-07-26,V2_19,8801050000000,발주가능,0,헤어케어,16
2019-07-26,V2_23,8801050000000,발주가능,72,세탁세제,4
2019-07-26,V2_25,8801050000000,발주가능,36,세탁세제,11
2019-07-26,V2_27,8801050000000,발주가능,36,세탁세제,8
2019-07-26,V2_29,8801050000000,발주가능,0,주방세제,30
2019-07-26,V2_30,8801050000000,발주가능,0,주방세제,26
2019-07-26,V2_33,8801050000000,발주가능,1104,헤어케어,29
2019-07-26,V2_34,8801050000000,발주가능,0,헤어케어,2
2019-07-26,V2_38,8801050000000,발주가능,48,헤어케어,3
2019-07-26,V2_39,8801050000000,발주가능,736,헤어케어,38
2019-07-26,V2_40,8801050000000,발주가능,928,헤어케어,45
2019-07-26,V2_41,8801050000000,발주가능,0,헤어케어,13
2019-07-26,V2_42,8801050000000,발주가능,0,ST,2
2019-07-26,V2_45,8801050000000,발주가능,0,ST,1
2019-07-26,V2_46,8801050000000,발주가능,0,F&B,3
2019-07-26,V2_47,8801050000000,발주가능,0,F&B,3
2019-07-26,V2_48,8801050000000,발주가능,0,F&B,4
2019-07-26,V2_59,8801050000000,발주가능,0,F&B,10
2019-07-26,V2_60,18801000000000,발주가능,0,세탁세제,81
2019-07-26,V2_61,18801000000000,발주가능,0,세탁세제,57
2019-07-26,V2_62,18801000000000,발주가능,0,세탁세제,13
2019-07-26,V2_67,8801050000000,발주가능,0,세탁세제,17
2019-07-26,V2_68,8801050000000,발주가능,0,세탁세제,7
2019-07-26,V2_70,8801050000000,발주가능,0,기타,5
2019-07-26,V2_75,18801000000000,발주가능,0,세탁세제,22
2019-07-26,V2_79,18801000000000,발주가능,0,세탁세제,1
2019-07-26,V2_81,8801050000000,발주가능,0,헤어케어,16
2019-07-26,V2_82,8801050000000,발주가능,0,덴탈케어,27
2019-07-26,V2_83,8801050000000,발주가능,0,덴탈케어,10
2019-07-26,V2_84,8801050000000,발주가능,0,헤어케어,101
2019-07-26,V2_85,8801050000000,발주가능,0,헤어케어,77
2019-07-26,V2_86,18801000000000,발주가능,0,세탁세제,142
2019-07-26,V2_91,8801050000000,발주가능,0,덴탈케어,0
2019-07-26,V2_93,8801050000000,발주가능,162,덴탈케어,7
2019-07-26,V2_95,8801050000000,발주가능,0,주방세제,12
2019-07-26,V2_108,8801050000000,발주가능,0,세탁세제,2
2019-07-26,V2_109,8801050000000,발주가능,0,세탁세제,1
2019-07-26,V2_114,8801050000000,발주가능,0,헤어케어,3
2019-07-26,V2_118,8801050000000,발주가능,0,헤어케어,0
2019-07-26,V2_121,8801050000000,발주가능,0,덴탈케어,11
2019-07-26,V2_128,8801050000000,발주가능,0,세탁세제,0
2019-07-26,V2_129,8801050000000,발주가능,0,덴탈케어,38
2019-07-26,V2_130,6414100000000,발주가능,0,매입브랜드,1
2019-07-26,V2_131,6414100000000,발주가능,240,매입브랜드,3
2019-07-26,V2_135,8801050000000,발주가능,0,주방세제,9
2019-07-26,V2_136,8801050000000,발주가능,0,주방세제,13
2019-07-26,V2_141,8801050000000,발주가능,0,ST,5
2019-07-26,V2_142,8801050000000,발주가능,12,ST,1
2019-07-26,V2_150,8801050000000,발주가능,744,덴탈케어,11
2019-07-26,V2_153,8801050000000,발주가능,0,주방세제,55
2019-07-26,V2_525,8801050000000,발주가능,0,덴탈케어,22
2019-07-26,V2_157,8801050000000,발주가능,0,F&B,19
2019-07-26,V2_526,28801000000000,발주가능,0,덴탈케어,2
2019-07-26,V2_173,8801050000000,발주가능,0,ST,0
2019-07-26,V2_177,8801050000000,발주가능,0,덴탈케어,1
2019-07-26,V2_178,8801050000000,발주가능,16,덴탈케어,0
2019-07-26,V2_186,8801050000000,발주가능,0,헤어케어,7
2019-07-26,V2_187,8801050000000,발주가능,0,F&B,1
2019-07-26,V2_188,8801050000000,발주가능,0,F&B,1
2019-07-26,V2_191,8801050000000,발주가능,0,세탁세제,51
2019-07-26,V2_471,8801050000000,발주가능,0,헤어케어,1
2019-07-26,V2_193,8801050000000,발주가능,72,헤어케어,3
2019-07-26,V2_194,8801050000000,발주가능,0,헤어케어,3
2019-07-26,V2_195,8801050000000,발주가능,0,헤어케어,4
2019-07-26,V2_196,8801050000000,발주가능,0,헤어케어,3
2019-07-26,V2_206,8801050000000,발주가능,0,세탁세제,0
2019-07-26,V2_207,8801050000000,발주가능,0,세탁세제,2
2019-07-26,V2_214,8801050000000,발주가능,0,헤어케어,0
2019-07-26,V2_217,8801050000000,발주가능,0,헤어케어,0
2019-07-26,V2_218,8801050000000,발주가능,0,헤어케어,2
2019-07-26,V2_220,8801050000000,발주가능,0,헤어케어,0
2019-07-26,V2_221,8801050000000,발주가능,100,헤어케어,5
2019-07-26,V2_223,8801050000000,발주가능,0,세탁세제,2
2019-07-26,V2_229,8801050000000,발주가능,0,주방세제,0
2019-07-26,V2_230,8801050000000,발주가능,0,주방세제,1
2019-07-26,V2_232,8801050000000,발주가능,0,주방세제,0
2019-07-26,V2_233,8801050000000,발주가능,0,주방세제,2
2019-07-26,V2_474,8801050000000,발주가능,0,헤어케어,1
2019-07-26,V2_237,8801050000000,발주가능,0,덴탈케어,0
2019-07-26,V2_238,8801050000000,발주가능,0,세탁세제,0
2019-07-26,V2_239,8801050000000,발주가능,0,세탁세제,1
2019-07-26,V2_240,8801050000000,발주가능,0,덴탈케어,7
2019-07-26,V2_242,8801050000000,발주가능,0,덴탈케어,1
2019-07-26,V2_244,8801050000000,발주가능,0,F&B,31
2019-07-26,V2_246,8801050000000,발주가능,0,덴탈케어,1
2019-07-26,V2_249,8801050000000,발주가능,0,덴탈케어,0
2019-07-26,V2_254,8801050000000,발주가능,0,ST,0
2019-07-26,V2_261,8801050000000,발주가능,0,ST,0
2019-07-26,V2_264,18801000000000,발주가능,0,F&B,1
2019-07-26,V2_272,18801000000000,발주가능,0,세탁세제,1
2019-07-26,V2_276,18801000000000,발주가능,200,헤어케어,7
2019-07-26,V2_278,18801000000000,발주가능,0,세탁세제,3
2019-07-26,V2_281,18801000000000,발주가능,0,주방세제,1
2019-07-26,V2_298,18801000000000,발주가능,0,세탁세제,8
2019-07-26,V2_310,18801000000000,발주가능,0,주방세제,1
2019-07-26,V2_311,18801000000000,발주가능,38,주방세제,4
2019-07-26,V2_312,18801000000000,발주가능,0,주방세제,0
2019-07-26,V2_314,18801000000000,발주가능,0,세탁세제,0
2019-07-26,V2_315,18801000000000,발주가능,0,세탁세제,0
2019-07-26,V2_395,18801000000000,발주가능,0,덴탈케어,0
2019-07-26,V2_423,18801000000000,발주가능,30,헤어케어,0
2019-07-26,V2_436,18801000000000,발주가능,0,덴탈케어,0
2019-07-26,V2_438,18801000000000,발주가능,0,덴탈케어,0
2019-07-26,V2_443,18801000000000,발주가능,21,세탁세제,3
2019-07-26,V2_456,8801050000000,발주가능,0,헤어케어,1
2019-07-26,V2_458,8801050000000,발주가능,0,주방세제,92
2019-07-26,V2_462,8801050000000,발주가능,0,헤어케어,0
2019-07-26,V2_468,28801000000000,발주가능,0,덴탈케어,1
2019-07-26,V2_469,8801050000000,발주가능,0,덴탈케어,0
2019-07-26,V2_488,18801000000000,발주가능,687,세탁세제,69
2019-07-26,V2_491,18801000000000,발주가능,0,세탁세제,18
2019-07-26,V2_492,18801000000000,발주가능,0,세탁세제,19
2019-07-26,V2_470,18801000000000,발주가능,51,주방세제,43
2019-07-26,V2_494,8801050000000,발주가능,0,세탁세제,2
2019-07-26,V2_485,8801050000000,발주가능,0,세탁세제,6
2019-07-26,V2_487,8801050000000,발주가능,0,세탁세제,0
2019-07-26,V2_475,8801050000000,발주가능,0,F&B,1
2019-07-26,V2_498,8801050000000,발주가능,54,세탁세제,0
2019-07-26,V2_495,8801050000000,발주가능,0,세탁세제,0
2019-07-26,V2_505,8801050000000,발주가능,0,세탁세제,0
2019-07-27,V2_516,8801050000000,발주가능,0,세탁세제,31
2019-07-27,V2_2,8801050000000,발주가능,0,세탁세제,1
2019-07-27,V2_478,8801050000000,발주가능,0,세탁세제,1
2019-07-27,V2_8,8801050000000,발주가능,0,헤어케어,3
2019-07-27,V2_13,8801050000000,발주가능,0,세탁세제,0
2019-07-27,V2_23,8801050000000,발주가능,0,세탁세제,6
2019-07-27,V2_24,8801050000000,발주가능,0,세탁세제,18
2019-07-27,V2_25,8801050000000,발주가능,0,세탁세제,13
2019-07-27,V2_26,8801050000000,발주가능,0,세탁세제,5
2019-07-27,V2_27,8801050000000,발주가능,0,세탁세제,6
2019-07-27,V2_30,8801050000000,발주가능,0,주방세제,20
2019-07-27,V2_32,8801050000000,발주가능,0,세탁세제,14
2019-07-27,V2_33,8801050000000,발주가능,0,헤어케어,31
2019-07-27,V2_38,8801050000000,발주가능,16,헤어케어,2
2019-07-27,V2_40,8801050000000,발주가능,0,헤어케어,36
2019-07-27,V2_41,8801050000000,발주가능,0,헤어케어,13
2019-07-27,V2_42,8801050000000,발주가능,0,ST,1
2019-07-27,V2_43,8801050000000,발주가능,0,ST,2
2019-07-27,V2_46,8801050000000,발주가능,0,F&B,2
2019-07-27,V2_48,8801050000000,발주가능,0,F&B,4
2019-07-27,V2_49,8801050000000,발주가능,0,F&B,2
2019-07-27,V2_52,8801050000000,발주가능,0,F&B,7
2019-07-27,V2_56,8801050000000,발주가능,36,덴탈케어,4
2019-07-27,V2_57,8801050000000,발주가능,0,덴탈케어,14
2019-07-27,V2_59,8801050000000,발주가능,32,F&B,4
2019-07-27,V2_60,18801000000000,발주가능,0,세탁세제,93
2019-07-27,V2_68,8801050000000,발주가능,0,세탁세제,7
2019-07-27,V2_70,8801050000000,발주가능,0,기타,4
2019-07-27,V2_71,8801050000000,발주가능,0,기타,8
2019-07-27,V2_72,8801050000000,발주가능,0,덴탈케어,1
2019-07-27,V2_74,18801000000000,발주가능,0,세탁세제,56
2019-07-27,V2_75,18801000000000,발주가능,0,세탁세제,28
2019-07-27,V2_77,18801000000000,발주가능,0,세탁세제,2
2019-07-27,V2_78,18801000000000,발주가능,0,세탁세제,2
2019-07-27,V2_79,18801000000000,발주가능,0,세탁세제,1
2019-07-27,V2_80,8801050000000,발주가능,0,헤어케어,16
2019-07-27,V2_83,8801050000000,발주가능,0,덴탈케어,8
2019-07-27,V2_86,18801000000000,발주가능,0,세탁세제,150
2019-07-27,V2_87,18801000000000,발주가능,0,세탁세제,75
2019-07-27,V2_88,8801050000000,발주가능,0,헤어케어,1
2019-07-27,V2_91,8801050000000,발주가능,0,덴탈케어,0
2019-07-27,V2_93,8801050000000,발주가능,0,덴탈케어,10
2019-07-27,V2_94,8801050000000,발주가능,0,헤어케어,1
2019-07-27,V2_95,8801050000000,발주가능,0,주방세제,9
2019-07-27,V2_96,8801050000000,발주가능,0,주방세제,45
2019-07-27,V2_480,8801050000000,발주가능,0,세탁세제,6
2019-07-27,V2_106,8801050000000,발주가능,78,주방세제,3
2019-07-27,V2_107,8801050000000,발주가능,0,주방세제,7
2019-07-27,V2_114,8801050000000,발주가능,20,헤어케어,3
2019-07-27,V2_118,8801050000000,발주가능,0,헤어케어,0
2019-07-27,V2_120,8801050000000,발주가능,0,기타,1
2019-07-27,V2_121,8801050000000,발주가능,0,덴탈케어,9
2019-07-27,V2_122,8801050000000,발주가능,0,덴탈케어,5
2019-07-27,V2_129,8801050000000,발주가능,288,덴탈케어,36
2019-07-27,V2_130,6414100000000,발주가능,0,매입브랜드,3
2019-07-27,V2_134,8801050000000,발주가능,0,주방세제,22
2019-07-27,V2_144,8801050000000,발주가능,0,세탁세제,5
2019-07-27,V2_146,8801050000000,발주가능,0,세탁세제,13
2019-07-27,V2_149,8801050000000,발주가능,0,덴탈케어,2
2019-07-27,V2_153,8801050000000,발주가능,0,주방세제,43
2019-07-27,V2_155,8801050000000,발주가능,0,덴탈케어,6
2019-07-27,V2_156,8801050000000,발주가능,0,F&B,16
2019-07-27,V2_526,28801000000000,발주가능,0,덴탈케어,2
2019-07-27,V2_162,28801000000000,발주가능,0,덴탈케어,2
2019-07-27,V2_163,28801000000000,발주가능,12,덴탈케어,1
2019-07-27,V2_164,28801000000000,발주가능,0,덴탈케어,0
2019-07-27,V2_168,8801050000000,발주가능,0,ST,0
2019-07-27,V2_169,8801050000000,발주가능,0,ST,0
2019-07-27,V2_171,8801050000000,발주가능,0,ST,0
2019-07-27,V2_177,8801050000000,발주가능,0,덴탈케어,0
2019-07-27,V2_180,8801050000000,발주가능,174,세탁세제,3
2019-07-27,V2_181,8801050000000,발주가능,0,덴탈케어,0
2019-07-27,V2_182,8801050000000,발주가능,0,덴탈케어,0
2019-07-27,V2_186,8801050000000,발주가능,24,헤어케어,5
2019-07-27,V2_188,8801050000000,발주가능,0,F&B,0
2019-07-27,V2_190,8801050000000,발주가능,0,세탁세제,1
2019-07-27,V2_191,8801050000000,발주가능,99,세탁세제,55
2019-07-27,V2_471,8801050000000,발주가능,0,헤어케어,2
2019-07-27,V2_193,8801050000000,발주가능,8,헤어케어,5
2019-07-27,V2_196,8801050000000,발주가능,0,헤어케어,3
2019-07-27,V2_198,8801050000000,발주가능,1,ST,1
2019-07-27,V2_199,8801050000000,발주가능,0,ST,0
2019-07-27,V2_208,8801050000000,발주가능,12,세탁세제,2
2019-07-27,V2_218,8801050000000,발주가능,0,헤어케어,2
2019-07-27,V2_219,8801050000000,발주가능,0,헤어케어,1
2019-07-27,V2_220,8801050000000,발주가능,0,헤어케어,0
2019-07-27,V2_221,8801050000000,발주가능,0,헤어케어,2
2019-07-27,V2_229,8801050000000,발주가능,0,주방세제,0
2019-07-27,V2_232,8801050000000,발주가능,0,주방세제,0
2019-07-27,V2_234,8801050000000,발주가능,0,세탁세제,1
2019-07-27,V2_235,8801050000000,발주가능,36,덴탈케어,1
2019-07-27,V2_238,8801050000000,발주가능,0,세탁세제,1
2019-07-27,V2_239,8801050000000,발주가능,0,세탁세제,1
2019-07-27,V2_240,8801050000000,발주가능,0,덴탈케어,6
2019-07-27,V2_244,8801050000000,발주가능,0,F&B,26
2019-07-27,V2_246,8801050000000,발주가능,0,덴탈케어,0
2019-07-27,V2_252,18801000000000,발주가능,48,헤어케어,1
2019-07-27,V2_254,8801050000000,발주가능,0,ST,0
2019-07-27,V2_259,8801050000000,발주가능,0,ST,1
2019-07-27,V2_264,18801000000000,발주가능,0,F&B,1
2019-07-27,V2_266,18801000000000,발주가능,0,F&B,0
2019-07-27,V2_270,8801050000000,발주가능,0,세탁세제,23
2019-07-27,V2_271,8801050000000,발주가능,0,세탁세제,9
2019-07-27,V2_272,18801000000000,발주가능,0,세탁세제,3
2019-07-27,V2_273,18801000000000,발주가능,0,세탁세제,1
2019-07-27,V2_276,18801000000000,발주가능,0,헤어케어,8
2019-07-27,V2_277,18801000000000,발주가능,0,세탁세제,0
2019-07-27,V2_279,18801000000000,발주가능,0,세탁세제,0
2019-07-27,V2_283,18801000000000,발주가능,0,주방세제,2
2019-07-27,V2_295,18801000000000,발주가능,0,세탁세제,1
2019-07-27,V2_297,18801000000000,발주가능,0,세탁세제,1
2019-07-27,V2_303,18801000000000,발주가능,0,주방세제,1
2019-07-27,V2_304,18801000000000,발주가능,0,주방세제,2
2019-07-27,V2_306,18801000000000,발주가능,0,주방세제,0
2019-07-27,V2_308,18801000000000,발주가능,16,주방세제,1
2019-07-27,V2_310,18801000000000,발주가능,0,주방세제,0
2019-07-27,V2_313,18801000000000,발주가능,13,덴탈케어,0
2019-07-27,V2_351,18801000000000,발주가능,0,세탁세제,0
2019-07-27,V2_352,18801000000000,발주가능,3,세탁세제,0
2019-07-27,V2_381,18801000000000,발주가능,0,ST,0
2019-07-27,V2_392,8801050000000,발주가능,0,세탁세제,11
2019-07-27,V2_399,18801000000000,발주가능,0,덴탈케어,0
2019-07-27,V2_417,18801000000000,발주가능,0,헤어케어,0
2019-07-27,V2_423,18801000000000,발주가능,0,헤어케어,0
2019-07-27,V2_425,18801000000000,발주가능,0,헤어케어,0
2019-07-27,V2_443,18801000000000,발주가능,0,세탁세제,2
2019-07-27,V2_458,8801050000000,발주가능,0,주방세제,111
2019-07-27,V2_461,8801050000000,발주가능,0,매입브랜드,2
2019-07-27,V2_462,8801050000000,발주가능,0,헤어케어,0
2019-07-27,V2_489,18801000000000,발주가능,0,세탁세제,6
2019-07-27,V2_492,18801000000000,발주가능,0,세탁세제,27
2019-07-27,V2_494,8801050000000,발주가능,20,세탁세제,1
2019-07-27,V2_485,8801050000000,발주가능,12,세탁세제,5
2019-07-27,V2_487,8801050000000,발주가능,0,세탁세제,1
2019-07-27,V2_499,8801050000000,발주가능,0,세탁세제,1
2019-07-27,V2_500,8801050000000,발주가능,0,세탁세제,2
2019-07-27,V2_502,8801050000000,발주가능,30,세탁세제,9
2019-07-27,V2_503,8801050000000,발주가능,0,세탁세제,16
2019-07-27,V2_511,8801050000000,발주가능,0,세탁세제,1
2019-07-28,V2_516,8801050000000,발주가능,0,세탁세제,30
2019-07-28,V2_2,8801050000000,발주가능,0,세탁세제,1
2019-07-28,V2_3,8801050000000,발주가능,0,세탁세제,4
2019-07-28,V2_7,8801050000000,발주가능,0,헤어케어,16
2019-07-28,V2_8,8801050000000,발주가능,0,헤어케어,6
2019-07-28,V2_9,8801050000000,발주가능,0,세탁세제,10
2019-07-28,V2_12,8801050000000,발주가능,0,세탁세제,21
2019-07-28,V2_14,8801050000000,발주가능,0,세탁세제,1
2019-07-28,V2_15,8801050000000,발주가능,0,세탁세제,30
2019-07-28,V2_17,8801050000000,발주가능,0,헤어케어,8
2019-07-28,V2_24,8801050000000,발주가능,0,세탁세제,19
2019-07-28,V2_25,8801050000000,발주가능,0,세탁세제,13
2019-07-28,V2_29,8801050000000,발주가능,76,주방세제,24
2019-07-28,V2_30,8801050000000,발주가능,0,주방세제,23
2019-07-28,V2_31,8801050000000,발주가능,0,세탁세제,15
2019-07-28,V2_32,8801050000000,발주가능,0,세탁세제,17
2019-07-28,V2_37,8801050000000,발주가능,0,헤어케어,3
2019-07-28,V2_39,8801050000000,발주가능,0,헤어케어,36
2019-07-28,V2_43,8801050000000,발주가능,108,ST,2
2019-07-28,V2_46,8801050000000,발주가능,0,F&B,2
2019-07-28,V2_49,8801050000000,발주가능,0,F&B,3
2019-07-28,V2_51,8801050000000,발주가능,0,F&B,3
2019-07-28,V2_53,8801050000000,발주가능,0,덴탈케어,3
2019-07-28,V2_56,8801050000000,발주가능,0,덴탈케어,2
2019-07-28,V2_60,18801000000000,발주가능,0,세탁세제,90
2019-07-28,V2_70,8801050000000,발주가능,0,기타,4
2019-07-28,V2_77,18801000000000,발주가능,0,세탁세제,4
2019-07-28,V2_78,18801000000000,발주가능,0,세탁세제,1
2019-07-28,V2_79,18801000000000,발주가능,0,세탁세제,1
2019-07-28,V2_85,8801050000000,발주가능,0,헤어케어,69
2019-07-28,V2_87,18801000000000,발주가능,0,세탁세제,69
2019-07-28,V2_90,8801050000000,발주가능,0,덴탈케어,5
2019-07-28,V2_91,8801050000000,발주가능,0,덴탈케어,0
2019-07-28,V2_95,8801050000000,발주가능,0,주방세제,9
2019-07-28,V2_97,8801050000000,발주가능,0,주방세제,12
2019-07-28,V2_103,8801050000000,발주가능,0,덴탈케어,76
2019-07-28,V2_105,8801050000000,발주가능,0,세탁세제,15
2019-07-28,V2_109,8801050000000,발주가능,0,세탁세제,1
2019-07-28,V2_114,8801050000000,발주가능,0,헤어케어,4
2019-07-28,V2_119,8801050000000,발주가능,0,기타,0
2019-07-28,V2_129,8801050000000,발주가능,0,덴탈케어,42
2019-07-28,V2_131,6414100000000,발주가능,0,매입브랜드,2
2019-07-28,V2_136,8801050000000,발주가능,0,주방세제,14
2019-07-28,V2_137,8801050000000,발주가능,0,주방세제,34
2019-07-28,V2_482,8801050000000,발주가능,0,세탁세제,3
2019-07-28,V2_140,8801050000000,발주가능,0,ST,2
2019-07-28,V2_145,8801050000000,발주가능,0,세탁세제,3
2019-07-28,V2_148,8801050000000,발주가능,0,기타,2
2019-07-28,V2_150,8801050000000,발주가능,0,덴탈케어,14
2019-07-28,V2_152,8801050000000,발주가능,0,주방세제,13
2019-07-28,V2_153,8801050000000,발주가능,0,주방세제,52
2019-07-28,V2_525,8801050000000,발주가능,0,덴탈케어,17
2019-07-28,V2_155,8801050000000,발주가능,0,덴탈케어,5
2019-07-28,V2_156,8801050000000,발주가능,0,F&B,22
2019-07-28,V2_157,8801050000000,발주가능,0,F&B,13
2019-07-28,V2_158,8801050000000,발주가능,0,F&B,21
2019-07-28,V2_526,28801000000000,발주가능,0,덴탈케어,2
2019-07-28,V2_160,28801000000000,발주가능,0,덴탈케어,2
2019-07-28,V2_161,28801000000000,발주가능,0,덴탈케어,0
2019-07-28,V2_162,28801000000000,발주가능,0,덴탈케어,2
2019-07-28,V2_167,8801050000000,발주가능,0,ST,0
2019-07-28,V2_181,8801050000000,발주가능,0,덴탈케어,0
2019-07-28,V2_182,8801050000000,발주가능,0,덴탈케어,0
2019-07-28,V2_184,8801050000000,발주가능,0,덴탈케어,6
2019-07-28,V2_187,8801050000000,발주가능,0,F&B,1
2019-07-28,V2_190,8801050000000,발주가능,0,세탁세제,1
2019-07-28,V2_191,8801050000000,발주가능,0,세탁세제,66
2019-07-28,V2_471,8801050000000,발주가능,0,헤어케어,1
2019-07-28,V2_193,8801050000000,발주가능,0,헤어케어,2
2019-07-28,V2_195,8801050000000,발주가능,0,헤어케어,5
2019-07-28,V2_196,8801050000000,발주가능,0,헤어케어,2
2019-07-28,V2_472,8801050000000,발주가능,0,F&B,0
2019-07-28,V2_204,8801050000000,발주가능,0,F&B,0
2019-07-28,V2_211,8801050000000,발주가능,0,덴탈케어,0
2019-07-28,V2_214,8801050000000,발주가능,0,헤어케어,0
2019-07-28,V2_221,8801050000000,발주가능,120,헤어케어,4
2019-07-28,V2_229,8801050000000,발주가능,0,주방세제,1
2019-07-28,V2_231,8801050000000,발주가능,0,주방세제,2
2019-07-28,V2_236,8801050000000,발주가능,0,덴탈케어,2
2019-07-28,V2_238,8801050000000,발주가능,0,세탁세제,0
2019-07-28,V2_242,8801050000000,발주가능,0,덴탈케어,1
2019-07-28,V2_244,8801050000000,발주가능,0,F&B,27
2019-07-28,V2_252,18801000000000,발주가능,30,헤어케어,0
2019-07-28,V2_259,8801050000000,발주가능,0,ST,2
2019-07-28,V2_264,18801000000000,발주가능,0,F&B,1
2019-07-28,V2_270,8801050000000,발주가능,0,세탁세제,29
2019-07-28,V2_271,8801050000000,발주가능,0,세탁세제,8
2019-07-28,V2_274,18801000000000,발주가능,0,헤어케어,7
2019-07-28,V2_276,18801000000000,발주가능,0,헤어케어,6
2019-07-28,V2_277,18801000000000,발주가능,0,세탁세제,0
2019-07-28,V2_278,18801000000000,발주가능,0,세탁세제,5
2019-07-28,V2_281,18801000000000,발주가능,0,주방세제,0
2019-07-28,V2_282,18801000000000,발주가능,0,주방세제,2
2019-07-28,V2_283,18801000000000,발주가능,0,주방세제,1
2019-07-28,V2_295,18801000000000,발주가능,0,세탁세제,0
2019-07-28,V2_306,18801000000000,발주가능,0,주방세제,2
2019-07-28,V2_310,18801000000000,발주가능,0,주방세제,1
2019-07-28,V2_311,18801000000000,발주가능,0,주방세제,4
2019-07-28,V2_312,18801000000000,발주가능,0,주방세제,0
2019-07-28,V2_325,18801000000000,발주가능,0,주방세제,0
2019-07-28,V2_345,18801000000000,발주가능,0,세탁세제,1
2019-07-28,V2_348,18801000000000,발주가능,0,세탁세제,0
2019-07-28,V2_364,18801000000000,발주가능,0,덴탈케어,0
2019-07-28,V2_381,18801000000000,발주가능,0,ST,0
2019-07-28,V2_389,18801000000000,발주가능,0,ST,0
2019-07-28,V2_391,8801050000000,발주가능,0,주방세제,33
2019-07-28,V2_409,18801000000000,발주가능,16,헤어케어,1
2019-07-28,V2_410,18801000000000,발주가능,0,헤어케어,1
2019-07-28,V2_418,18801000000000,발주가능,0,헤어케어,0
2019-07-28,V2_425,18801000000000,발주가능,0,헤어케어,0
2019-07-28,V2_431,18801000000000,발주가능,7,ST,0
2019-07-28,V2_443,18801000000000,발주가능,0,세탁세제,4
2019-07-28,V2_454,18801000000000,발주가능,0,헤어케어,0
2019-07-28,V2_458,8801050000000,발주가능,0,주방세제,83
2019-07-28,V2_460,8801050000000,발주가능,0,매입브랜드,0
2019-07-28,V2_466,8801050000000,발주가능,0,주방세제,5
2019-07-28,V2_468,28801000000000,발주가능,0,덴탈케어,2
2019-07-28,V2_470,18801000000000,발주가능,18,주방세제,53
2019-07-28,V2_494,8801050000000,발주가능,0,세탁세제,2
2019-07-28,V2_485,8801050000000,발주가능,0,세탁세제,5
2019-07-28,V2_487,8801050000000,발주가능,0,세탁세제,0
2019-07-28,V2_475,8801050000000,발주가능,0,F&B,2
2019-07-28,V2_502,8801050000000,발주가능,0,세탁세제,7
2019-07-28,V2_505,8801050000000,발주가능,0,세탁세제,0
2019-07-28,V2_509,8801050000000,발주가능,56,세탁세제,1
2019-07-28,V2_515,8801050000000,발주가능,0,세탁세제,0
2019-07-29,V2_8,8801050000000,발주가능,0,헤어케어,7
2019-07-29,V2_16,8801050000000,발주가능,0,주방세제,5
2019-07-29,V2_17,8801050000000,발주가능,0,헤어케어,15
2019-07-29,V2_19,8801050000000,발주가능,0,헤어케어,14
2019-07-29,V2_24,8801050000000,발주가능,0,세탁세제,23
2019-07-29,V2_27,8801050000000,발주가능,0,세탁세제,8
2019-07-29,V2_29,8801050000000,발주가능,0,주방세제,25
2019-07-29,V2_30,8801050000000,발주가능,0,주방세제,29
2019-07-29,V2_34,8801050000000,발주가능,0,헤어케어,2
2019-07-29,V2_36,8801050000000,발주가능,0,헤어케어,17
2019-07-29,V2_37,8801050000000,발주가능,64,헤어케어,3
2019-07-29,V2_38,8801050000000,발주가능,0,헤어케어,4
2019-07-29,V2_41,8801050000000,발주가능,0,헤어케어,19
2019-07-29,V2_46,8801050000000,발주가능,0,F&B,2
2019-07-29,V2_56,8801050000000,발주가능,0,덴탈케어,1
2019-07-29,V2_57,8801050000000,발주가능,0,덴탈케어,19
